#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
1100000         -1289000.6921   -1289000.6921   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4121.1564       979.6937        0.06212059      0.09318088      0.09318088      0.18636176      0.01553015      0.18636176      0.18636176      0.17690223      
1200000         -1215289.4535   -1215289.4535   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4083.9978       960.0022        0.06268513      0.09402769      0.09402769      0.18805539      0.01567128      0.18805539      0.18805539      0.16942204      
1300000         -1237812.9554   -1237812.9554   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4091.6566       964.0609        0.06257014      0.09385521      0.09385521      0.18771041      0.01564253      0.18771041      0.18771041      0.17094568      
1400000         -1347790.8927   -1347790.8927   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4145.5528       992.6221        0.06175459      0.09263188      0.09263188      0.18526376      0.01543865      0.18526376      0.18526376      0.18175172      
1500000         -1341190.7505   -1341190.7505   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4139.8309       989.5899        0.06183954      0.09275931      0.09275931      0.18551863      0.01545989      0.18551863      0.18551863      0.18062605      
1600000         -1268999.3727   -1268999.3727   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4107.4660       972.4388        0.06232860      0.09349289      0.09349289      0.18698579      0.01558215      0.18698579      0.18698579      0.17414612      
1700000         -1314017.0441   -1314017.0441   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4131.0291       984.9256        0.06197061      0.09295591      0.09295591      0.18591182      0.01549265      0.18591182      0.18591182      0.17888947      
1800000         -1377468.0349   -1377468.0349   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4162.1303       1001.4071       0.06150930      0.09226394      0.09226394      0.18452789      0.01537732      0.18452789      0.18452789      0.18500184      
1900000         -1393666.5881   -1393666.5881   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4168.3229       1004.6887       0.06141811      0.09212716      0.09212716      0.18425432      0.01535453      0.18425432      0.18425432      0.18621009      
2000000         -1405195.2926   -1405195.2926   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4181.4587       1011.6498       0.06122341      0.09183511      0.09183511      0.18367022      0.01530585      0.18367022      0.18367022      0.18878988      
2100000         -1401981.3402   -1401981.3402   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4171.2971       1006.2648       0.06137226      0.09205839      0.09205839      0.18411678      0.01534307      0.18411678      0.18411678      0.18681755      
2200000         -1341081.6595   -1341081.6595   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4143.3923       991.4772        0.06178641      0.09267962      0.09267962      0.18535924      0.01544660      0.18535924      0.18535924      0.18133004      
2300000         -1218572.3309   -1218572.3309   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4082.7285       959.3296        0.06270465      0.09405697      0.09405697      0.18811394      0.01567616      0.18811394      0.18811394      0.16916344      
2400000         -1293072.1904   -1293072.1904   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4122.5632       980.4392        0.06210057      0.09315085      0.09315085      0.18630171      0.01552514      0.18630171      0.18630171      0.17716746      
2500000         -1247126.9975   -1247126.9975   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4098.6576       967.7710        0.06246110      0.09369164      0.09369164      0.18738329      0.01561527      0.18738329      0.18738329      0.17239049      
2600000         -1226860.9380   -1226860.9380   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4088.0740       962.1623        0.06262228      0.09393342      0.09393342      0.18786685      0.01565557      0.18786685      0.18786685      0.17025477      
2700000         -1202452.0579   -1202452.0579   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4076.1827       955.8608        0.06280499      0.09420748      0.09420748      0.18841496      0.01570125      0.18841496      0.18841496      0.16783391      
2800000         -1190564.6436   -1190564.6436   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4070.6493       952.9284        0.06289061      0.09433591      0.09433591      0.18867183      0.01572265      0.18867183      0.18867183      0.16669942      
2900000         -1301010.9649   -1301010.9649   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4127.8969       983.2657        0.06201820      0.09302730      0.09302730      0.18605460      0.01550455      0.18605460      0.18605460      0.17825883      
3000000         -1243591.4699   -1243591.4699   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4096.2529       966.4966        0.06249735      0.09374602      0.09374602      0.18749204      0.01562434      0.18749204      0.18749204      0.17191016      
3100000         -1237908.9110   -1237908.9110   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4090.7581       963.5847        0.06258208      0.09387312      0.09387312      0.18774625      0.01564552      0.18774625      0.18774625      0.17078741      
3200000         -1276865.7642   -1276865.7642   0.0000          0.0000          0.0000          0.0000          0.0000          0.0000          4110.6038       974.1016        0.06227949      0.09341924      0.09341924      0.18683848      0.01556987      0.18683848      0.18683848      0.17479673      
