#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
10600000        -83488131.2957  -3134229.0054   0.0000          0.0000          0.0000          -80353902.2903  -65047908.6695  2570.4317       4902.0433       1393.5099       0.05222318      0.07833477      0.07833477      0.15666954      0.01305580      0.15666954      0.15666954      0.30804285      
10700000        -83486670.1800  -3136090.8502   0.0000          0.0000          0.0000          -80350579.3298  -65044533.7769  2527.2901       4904.5422       1394.8342       0.05219660      0.07829489      0.07829489      0.15658979      0.01304915      0.15658979      0.15658979      0.30839511      
10800000        -83491982.4024  -3141177.8534   0.0000          0.0000          0.0000          -80350804.5490  -65044841.3602  2615.2188       4906.1241       1395.6725       0.05217978      0.07826967      0.07826967      0.15653934      0.01304495      0.15653934      0.15653934      0.30861790      
10900000        -83533179.5722  -3176474.9845   0.0000          0.0000          0.0000          -80356704.5877  -65050773.8334  2690.8166       4918.3944       1402.1749       0.05204955      0.07807432      0.07807432      0.15614865      0.01301239      0.15614865      0.15614865      0.31034348      
11000000        -83541917.8550  -3178709.5184   0.0000          0.0000          0.0000          -80363208.3366  -65057278.4640  2699.7321       4920.6782       1403.3851       0.05202537      0.07803806      0.07803806      0.15607611      0.01300634      0.15607611      0.15607611      0.31066383      
11100000        -83546352.0123  -3180419.2664   0.0000          0.0000          0.0000          -80365932.7459  -65059942.0172  2645.7239       4922.6249       1404.4168       0.05200483      0.07800725      0.07800725      0.15601450      0.01300121      0.15601450      0.15601450      0.31093594      
11200000        -83530735.4768  -3176711.5839   0.0000          0.0000          0.0000          -80354023.8928  -65048186.6941  2780.3380       4917.2476       1401.5671       0.05206169      0.07809254      0.07809254      0.15618508      0.01301542      0.15618508      0.15618508      0.31018255      
11300000        -83544366.7406  -3184720.6154   0.0000          0.0000          0.0000          -80359646.1252  -65053713.2784  2710.5018       4924.5853       1405.4556       0.05198414      0.07797621      0.07797621      0.15595242      0.01299604      0.15595242      0.15595242      0.31121014      
11400000        -83573765.1166  -3205627.1407   0.0000          0.0000          0.0000          -80368137.9758  -65062214.2690  2736.8098       4929.4657       1408.0419       0.05193264      0.07789896      0.07789896      0.15579792      0.01298316      0.15579792      0.15579792      0.31189252      
11500000        -83561011.4377  -3192816.9028   0.0000          0.0000          0.0000          -80368194.5349  -65062314.7137  2769.7565       4926.3560       1406.3940       0.05196541      0.07794812      0.07794812      0.15589623      0.01299135      0.15589623      0.15589623      0.31145831      
11600000        -83524428.2289  -3168653.6015   0.0000          0.0000          0.0000          -80355774.6274  -65050002.0163  2847.7941       4918.0630       1401.9993       0.05205307      0.07807960      0.07807960      0.15615921      0.01301327      0.15615921      0.15615921      0.31029684      
11700000        -83492852.8622  -3141611.9948   0.0000          0.0000          0.0000          -80351240.8674  -65045545.0416  2887.2558       4907.4528       1396.3766       0.05216558      0.07824838      0.07824838      0.15649675      0.01304140      0.15649675      0.15649675      0.30880601      
11800000        -83498188.0313  -3155547.2708   0.0000          0.0000          0.0000          -80342640.7605  -65036949.5375  2899.1924       4909.5376       1397.4814       0.05214343      0.07821515      0.07821515      0.15643029      0.01303586      0.15643029      0.15643029      0.30909955      
11900000        -83492148.8841  -3135543.7800   0.0000          0.0000          0.0000          -80356605.1041  -65050667.7679  2656.1167       4910.4011       1397.9390       0.05213426      0.07820139      0.07820139      0.15640279      0.01303357      0.15640279      0.15640279      0.30922101      
12000000        -83493420.1005  -3132915.6938   0.0000          0.0000          0.0000          -80360504.4068  -65054676.5510  2756.1771       4907.7233       1396.5199       0.05216278      0.07824416      0.07824416      0.15648833      0.01304069      0.15648833      0.15648833      0.30884322      
12100000        -83504048.9533  -3134066.9476   0.0000          0.0000          0.0000          -80369982.0058  -65064019.8681  2623.5870       4908.2042       1396.7748       0.05215759      0.07823639      0.07823639      0.15647277      0.01303940      0.15647277      0.15647277      0.30891191      
12200000        -83541825.0228  -3158902.1201   0.0000          0.0000          0.0000          -80382922.9027  -65076914.0841  2607.1166       4916.7923       1401.3259       0.05206650      0.07809975      0.07809975      0.15619950      0.01301662      0.15619950      0.15619950      0.31011889      
12300000        -83558064.8233  -3182743.5026   0.0000          0.0000          0.0000          -80375321.3207  -65069441.8682  2762.3755       4924.1530       1405.2265       0.05198865      0.07798298      0.07798298      0.15596596      0.01299716      0.15596596      0.15596596      0.31115033      
12400000        -83537012.3525  -3171974.8887   0.0000          0.0000          0.0000          -80365037.4638  -65059161.5728  2749.8835       4919.5894       1402.8081       0.05203688      0.07805532      0.07805532      0.15611065      0.01300922      0.15611065      0.15611065      0.31051132      
12500000        -83530669.4720  -3166393.0089   0.0000          0.0000          0.0000          -80364276.4631  -65058179.6627  2510.1186       4914.2292       1399.9676       0.05209368      0.07814053      0.07814053      0.15628105      0.01302342      0.15628105      0.15628105      0.30975868      
12600000        -83544100.2810  -3172152.0656   0.0000          0.0000          0.0000          -80371948.2154  -65065882.8721  2554.4526       4917.8898       1401.9075       0.05205490      0.07808234      0.07808234      0.15616469      0.01301372      0.15616469      0.15616469      0.31027263      
12700000        -83531106.7761  -3157948.6456   0.0000          0.0000          0.0000          -80373158.1306  -65067126.7861  2581.4178       4915.8903       1400.8479       0.05207606      0.07811409      0.07811409      0.15622819      0.01301902      0.15622819      0.15622819      0.30999216      
12800000        -83552010.2869  -3179620.1783   0.0000          0.0000          0.0000          -80372390.1086  -65066399.0251  2628.9941       4917.9699       1401.9499       0.05205407      0.07808110      0.07808110      0.15616220      0.01301352      0.15616220      0.15616220      0.31028361      
12900000        -83521293.0484  -3155715.3834   0.0000          0.0000          0.0000          -80365577.6650  -65059638.9067  2661.7991       4912.4208       1399.0093       0.05211287      0.07816931      0.07816931      0.15633862      0.01302822      0.15633862      0.15633862      0.30950442      
13000000        -83492476.9290  -3114997.4453   0.0000          0.0000          0.0000          -80377479.4836  -65071608.8569  2691.3826       4901.4625       1393.2021       0.05222937      0.07834405      0.07834405      0.15668810      0.01305734      0.15668810      0.15668810      0.30796091      
13100000        -83437011.0348  -3074750.0696   0.0000          0.0000          0.0000          -80362260.9651  -65056424.1711  2687.1361       4890.6375       1387.4656       0.05234494      0.07851742      0.07851742      0.15703483      0.01308624      0.15703483      0.15703483      0.30642949      
13200000        -83485109.1907  -3124444.4193   0.0000          0.0000          0.0000          -80360664.7714  -65054856.1852  2758.4285       4902.8854       1393.9562       0.05221421      0.07832131      0.07832131      0.15664262      0.01305355      0.15664262      0.15664262      0.30816176      
13300000        -83481970.1912  -3121594.9666   0.0000          0.0000          0.0000          -80360375.2247  -65054403.0856  2585.9104       4900.3368       1392.6056       0.05224133      0.07836199      0.07836199      0.15672398      0.01306033      0.15672398      0.15672398      0.30780244      
13400000        -83481626.5208  -3124640.8869   0.0000          0.0000          0.0000          -80356985.6339  -65051031.5645  2613.2399       4902.9692       1394.0006       0.05221330      0.07831994      0.07831994      0.15663989      0.01305332      0.15663989      0.15663989      0.30817382      
13500000        -83499681.3962  -3140611.3340   0.0000          0.0000          0.0000          -80359070.0622  -65053220.5298  2734.8034       4907.8094       1396.5656       0.05216179      0.07824269      0.07824269      0.15648538      0.01304045      0.15648538      0.15648538      0.30885623      
13600000        -83497673.2929  -3142089.0968   0.0000          0.0000          0.0000          -80355584.1961  -65049777.2604  2771.7220       4906.1952       1395.7102       0.05217897      0.07826845      0.07826845      0.15653690      0.01304474      0.15653690      0.15653690      0.30862870      
13700000        -83480513.5952  -3119574.1248   0.0000          0.0000          0.0000          -80360939.4704  -65055117.1607  2737.0112       4900.6983       1392.7972       0.05223748      0.07835622      0.07835622      0.15671245      0.01305937      0.15671245      0.15671245      0.30785336      
13800000        -83486675.9972  -3132907.4791   0.0000          0.0000          0.0000          -80353768.5181  -65048056.5140  2856.7373       4903.3763       1394.2163       0.05220895      0.07831342      0.07831342      0.15662685      0.01305224      0.15662685      0.15662685      0.30823143      
13900000        -83512003.1451  -3163589.6340   0.0000          0.0000          0.0000          -80348413.5110  -65042609.2599  2794.7688       4911.9837       1398.7777       0.05211748      0.07817621      0.07817621      0.15635243      0.01302937      0.15635243      0.15635243      0.30944345      
14000000        -83522296.0542  -3160272.2918   0.0000          0.0000          0.0000          -80362023.7624  -65056209.8445  2799.4290       4916.0565       1400.9360       0.05207430      0.07811145      0.07811145      0.15622291      0.01301858      0.15622291      0.15622291      0.31001549      
14100000        -83527133.3874  -3154260.0310   0.0000          0.0000          0.0000          -80372873.3564  -65067126.5088  2856.1661       4913.1191       1399.3793       0.05210540      0.07815810      0.07815810      0.15631621      0.01302635      0.15631621      0.15631621      0.30960342      
14200000        -83543977.7944  -3172845.1612   0.0000          0.0000          0.0000          -80371132.6332  -65065469.2616  2946.8388       4915.1649       1400.4635       0.05208377      0.07812565      0.07812565      0.15625131      0.01302094      0.15625131      0.15625131      0.30989006      
14300000        -83548056.6435  -3183532.3816   0.0000          0.0000          0.0000          -80364524.2619  -65058962.9434  3069.1381       4920.9204       1403.5135       0.05202287      0.07803431      0.07803431      0.15606862      0.01300572      0.15606862      0.15606862      0.31069694      
14400000        -83530901.2918  -3168050.4164   0.0000          0.0000          0.0000          -80362850.8753  -65057111.7675  2869.1683       4914.6150       1400.1721       0.05208956      0.07813433      0.07813433      0.15626867      0.01302239      0.15626867      0.15626867      0.30981338      
14500000        -83528793.5662  -3155261.4158   0.0000          0.0000          0.0000          -80373532.1504  -65067679.4250  2761.8609       4916.4088       1401.1227       0.05207054      0.07810582      0.07810582      0.15621163      0.01301764      0.15621163      0.15621163      0.31006528      
14600000        -83533072.0441  -3153258.0285   0.0000          0.0000          0.0000          -80379814.0156  -65073914.6888  2723.2008       4918.6664       1402.3190       0.05204666      0.07806999      0.07806999      0.15613998      0.01301166      0.15613998      0.15613998      0.31038176      
14700000        -83511142.1760  -3137617.9864   0.0000          0.0000          0.0000          -80373524.1896  -65067639.7255  2713.7135       4911.7443       1398.6508       0.05212002      0.07818003      0.07818003      0.15636006      0.01303001      0.15636006      0.15636006      0.30940972      
14800000        -83474132.2720  -3122519.8402   0.0000          0.0000          0.0000          -80351612.4318  -65045847.2194  2794.0564       4900.6834       1392.7893       0.05223763      0.07835645      0.07835645      0.15671290      0.01305941      0.15671290      0.15671290      0.30785137      
14900000        -83491234.6911  -3137999.6366   0.0000          0.0000          0.0000          -80353235.0545  -65047477.3829  2812.9026       4903.8973       1394.4924       0.05220339      0.07830509      0.07830509      0.15661017      0.01305085      0.15661017      0.15661017      0.30830506      
15000000        -83456056.8908  -3121694.5578   0.0000          0.0000          0.0000          -80334362.3330  -65028526.1931  2720.2764       4899.8726       1392.3596       0.05224632      0.07836948      0.07836948      0.15673895      0.01306158      0.15673895      0.15673895      0.30773630      
15100000        -83472749.8101  -3130684.2481   0.0000          0.0000          0.0000          -80342065.5620  -65036235.5727  2743.1877       4904.6372       1394.8845       0.05219562      0.07829344      0.07829344      0.15658687      0.01304891      0.15658687      0.15658687      0.30840798      
15200000        -83546701.0194  -3179809.3293   0.0000          0.0000          0.0000          -80366891.6901  -65060830.9020  2560.3331       4918.2665       1402.1071       0.05205088      0.07807632      0.07807632      0.15615265      0.01301272      0.15615265      0.15615265      0.31032580      
15300000        -83536206.9447  -3160694.4450   0.0000          0.0000          0.0000          -80375512.4997  -65069488.1283  2588.7251       4915.9853       1400.8982       0.05207507      0.07811260      0.07811260      0.15622520      0.01301877      0.15622520      0.15622520      0.31000538      
15400000        -83551264.3126  -3186625.5245   0.0000          0.0000          0.0000          -80364638.7882  -65058684.7967  2676.3204       4920.8793       1403.4917       0.05202325      0.07803488      0.07803488      0.15606976      0.01300581      0.15606976      0.15606976      0.31069188      
15500000        -83530266.2816  -3174133.0287   0.0000          0.0000          0.0000          -80356133.2529  -65050112.4697  2587.8694       4914.7221       1400.2288       0.05208847      0.07813270      0.07813270      0.15626540      0.01302212      0.15626540      0.15626540      0.30982780      
15600000        -83490336.1540  -3143575.9089   0.0000          0.0000          0.0000          -80346760.2450  -65040733.7568  2553.6514       4906.6165       1395.9334       0.05217449      0.07826174      0.07826174      0.15652348      0.01304362      0.15652348      0.15652348      0.30868796      
15700000        -83513940.2613  -3162706.2116   0.0000          0.0000          0.0000          -80351234.0496  -65045170.3120  2543.0496       4914.1918       1399.9478       0.05209407      0.07814110      0.07814110      0.15628220      0.01302352      0.15628220      0.15628220      0.30975363      
15800000        -83516603.2731  -3160629.3116   0.0000          0.0000          0.0000          -80355973.9615  -65049985.9300  2624.8840       4915.9339       1400.8710       0.05207562      0.07811344      0.07811344      0.15622687      0.01301891      0.15622687      0.15622687      0.30999798      
15900000        -83519627.6251  -3159904.2359   0.0000          0.0000          0.0000          -80359723.3892  -65053798.8634  2694.4895       4917.6679       1401.7899       0.05205728      0.07808592      0.07808592      0.15617185      0.01301432      0.15617185      0.15617185      0.31024101      
16000000        -83497780.1719  -3140115.7876   0.0000          0.0000          0.0000          -80357664.3843  -65051852.7807  2782.3434       4910.5416       1398.0134       0.05213279      0.07819918      0.07819918      0.15639836      0.01303320      0.15639836      0.15639836      0.30924057      
16100000        -83469225.7132  -3114919.7536   0.0000          0.0000          0.0000          -80354305.9595  -65048531.3047  2788.4463       4901.7729       1393.3666       0.05222605      0.07833908      0.07833908      0.15667816      0.01305651      0.15667816      0.15667816      0.30800478      
16200000        -83455825.3849  -3104533.8330   0.0000          0.0000          0.0000          -80351291.5519  -65045481.8967  2742.5972       4898.6888       1391.7323       0.05225893      0.07838839      0.07838839      0.15677679      0.01306473      0.15677679      0.15677679      0.30756918      
16300000        -83453072.3963  -3107987.6593   0.0000          0.0000          0.0000          -80345084.7370  -65039228.7577  2699.2899       4899.5465       1392.1868       0.05224977      0.07837465      0.07837465      0.15674930      0.01306244      0.15674930      0.15674930      0.30769059      
16400000        -83473380.0644  -3126526.3194   0.0000          0.0000          0.0000          -80346853.7450  -65041038.8600  2750.5646       4902.4405       1393.7204       0.05221891      0.07832837      0.07832837      0.15665673      0.01305473      0.15665673      0.15665673      0.30809942      
16500000        -83477864.1922  -3127875.7026   0.0000          0.0000          0.0000          -80349988.4896  -65044240.8054  2817.1344       4902.2611       1393.6253       0.05222083      0.07833125      0.07833125      0.15666250      0.01305521      0.15666250      0.15666250      0.30807397      
16600000        -83499546.8916  -3153486.9098   0.0000          0.0000          0.0000          -80346059.9819  -65040247.4470  2784.2844       4911.3581       1398.4461       0.05212414      0.07818620      0.07818620      0.15637241      0.01303103      0.15637241      0.15637241      0.30935520      
16700000        -83529067.7684  -3174411.4446   0.0000          0.0000          0.0000          -80354656.3238  -65048807.3718  2766.4289       4916.6348       1401.2424       0.05206816      0.07810224      0.07810224      0.15620448      0.01301704      0.15620448      0.15620448      0.31009686      
16800000        -83506710.1314  -3158229.0284   0.0000          0.0000          0.0000          -80348481.1030  -65042599.9202  2711.9846       4910.3200       1397.8960       0.05213513      0.07820270      0.07820270      0.15640540      0.01303378      0.15640540      0.15640540      0.30920948      
16900000        -83482387.1443  -3142956.2384   0.0000          0.0000          0.0000          -80339430.9059  -65033565.5137  2715.7196       4906.8929       1396.0799       0.05217155      0.07825732      0.07825732      0.15651464      0.01304289      0.15651464      0.15651464      0.30872703      
17000000        -83481267.9103  -3140724.4932   0.0000          0.0000          0.0000          -80340543.4172  -65034876.7762  2926.5727       4910.3331       1397.9030       0.05213500      0.07820251      0.07820251      0.15640501      0.01303375      0.15640501      0.15640501      0.30921119      
17100000        -83512293.2845  -3156754.1813   0.0000          0.0000          0.0000          -80355539.1032  -65049721.6073  2794.0610       4915.5477       1400.6663       0.05207972      0.07811958      0.07811958      0.15623916      0.01301993      0.15623916      0.15623916      0.30994370      
17200000        -83518773.5055  -3159700.7945   0.0000          0.0000          0.0000          -80359072.7110  -65053136.4045  2669.1904       4913.8250       1399.7534       0.05209793      0.07814689      0.07814689      0.15629378      0.01302448      0.15629378      0.15629378      0.30970246      
17300000        -83486349.3828  -3134702.4798   0.0000          0.0000          0.0000          -80351646.9030  -65045813.5523  2751.2188       4907.8758       1396.6008       0.05216109      0.07824164      0.07824164      0.15648328      0.01304027      0.15648328      0.15648328      0.30886551      
17400000        -83477309.6197  -3126259.2944   0.0000          0.0000          0.0000          -80351050.3252  -65045355.0277  2872.8640       4903.2114       1394.1290       0.05221070      0.07831606      0.07831606      0.15663211      0.01305268      0.15663211      0.15663211      0.30820818      
17500000        -83462931.1723  -3122282.4927   0.0000          0.0000          0.0000          -80340648.6795  -65034874.0912  2787.4305       4901.4652       1393.2036       0.05222932      0.07834398      0.07834398      0.15668795      0.01305733      0.15668795      0.15668795      0.30796154      
17600000        -83478448.3647  -3132603.6217   0.0000          0.0000          0.0000          -80345844.7431  -65040152.7576  2893.3737       4908.1003       1396.7197       0.05215882      0.07823822      0.07823822      0.15647645      0.01303970      0.15647645      0.15647645      0.30889569      
17700000        -83423451.4823  -3093137.4495   0.0000          0.0000          0.0000          -80330314.0328  -65024788.8649  3002.0052       4891.5594       1387.9542       0.05233509      0.07850264      0.07850264      0.15700528      0.01308377      0.15700528      0.15700528      0.30655999      
17800000        -83426824.9331  -3096852.0822   0.0000          0.0000          0.0000          -80329972.8508  -65024346.3851  2913.3398       4895.1505       1389.8572       0.05229670      0.07844504      0.07844504      0.15689009      0.01307417      0.15689009      0.15689009      0.30706879      
17900000        -83443472.8570  -3104338.1874   0.0000          0.0000          0.0000          -80339134.6696  -65033313.5899  2735.6608       4899.9647       1392.4084       0.05224534      0.07836801      0.07836801      0.15673601      0.01306133      0.15673601      0.15673601      0.30774927      
18000000        -83422022.6506  -3096052.8690   0.0000          0.0000          0.0000          -80325969.7816  -65020255.2717  2824.9481       4895.0517       1389.8049       0.05229773      0.07844660      0.07844660      0.15689320      0.01307443      0.15689320      0.15689320      0.30705501      
18100000        -83430028.7353  -3090704.4178   0.0000          0.0000          0.0000          -80339324.3175  -65033728.2731  2931.1067       4891.5531       1387.9509       0.05233518      0.07850277      0.07850277      0.15700554      0.01308379      0.15700554      0.15700554      0.30655888      
18200000        -83465006.5904  -3124094.9752   0.0000          0.0000          0.0000          -80340911.6152  -65035207.0578  2860.3305       4902.2808       1393.6358       0.05222063      0.07833094      0.07833094      0.15666188      0.01305516      0.15666188      0.15666188      0.30807671      
18300000        -83437722.3755  -3099947.8931   0.0000          0.0000          0.0000          -80337774.4825  -65032194.8011  2968.0419       4897.4013       1391.0500       0.05227270      0.07840904      0.07840904      0.15681809      0.01306817      0.15681809      0.15681809      0.30738678      
18400000        -83399871.0234  -3070004.9531   0.0000          0.0000          0.0000          -80329866.0703  -65024160.5918  2805.7305       4887.0212       1385.5493       0.05238371      0.07857557      0.07857557      0.15715114      0.01309593      0.15715114      0.15715114      0.30591580      
18500000        -83413027.0626  -3081523.2716   0.0000          0.0000          0.0000          -80331503.7910  -65025703.3129  2725.9503       4891.3477       1387.8420       0.05233736      0.07850604      0.07850604      0.15701208      0.01308434      0.15701208      0.15701208      0.30652998      
18600000        -83411377.0431  -3075052.0650   0.0000          0.0000          0.0000          -80336324.9781  -65030599.8388  2787.1598       4887.3311       1385.7135       0.05238036      0.07857055      0.07857055      0.15714109      0.01309509      0.15714109      0.15714109      0.30596017      
18700000        -83427805.8801  -3090184.6144   0.0000          0.0000          0.0000          -80337621.2657  -65031901.5079  2809.0399       4892.0212       1388.1989       0.05233014      0.07849521      0.07849521      0.15699043      0.01308254      0.15699043      0.15699043      0.30662562      
18800000        -83429147.5560  -3093831.4597   0.0000          0.0000          0.0000          -80335316.0963  -65029578.3054  2799.9217       4894.5555       1389.5419       0.05230305      0.07845458      0.07845458      0.15690916      0.01307576      0.15690916      0.15690916      0.30698453      
18900000        -83430670.2490  -3093407.3335   0.0000          0.0000          0.0000          -80337262.9155  -65031508.8743  2783.7621       4894.5813       1389.5556       0.05230278      0.07845416      0.07845416      0.15690833      0.01307569      0.15690833      0.15690833      0.30698822      
19000000        -83395149.3709  -3069311.5766   0.0000          0.0000          0.0000          -80325837.7943  -65020158.7930  2817.2270       4882.7626       1383.2925       0.05242941      0.07864412      0.07864412      0.15728824      0.01310735      0.15728824      0.15728824      0.30531028      
19100000        -83373450.1635  -3044037.9114   0.0000          0.0000          0.0000          -80329412.2521  -65023636.7346  2688.9637       4873.7376       1378.5099       0.05252645      0.07878967      0.07878967      0.15757934      0.01313161      0.15757934      0.15757934      0.30402457      
19200000        -83422767.7057  -3083223.5126   0.0000          0.0000          0.0000          -80339544.1930  -65033614.3791  2588.5689       4889.0606       1386.6300       0.05236186      0.07854279      0.07854279      0.15708559      0.01309047      0.15708559      0.15708559      0.30620531      
19300000        -83434346.6401  -3104634.4127   0.0000          0.0000          0.0000          -80329712.2274  -65023775.3451  2595.2342       4892.9647       1388.6989       0.05232006      0.07848010      0.07848010      0.15696019      0.01308002      0.15696019      0.15696019      0.30675914      
19400000        -83467661.7629  -3132252.7667   0.0000          0.0000          0.0000          -80335408.9962  -65029432.8452  2581.8143       4900.3129       1392.5929       0.05224158      0.07836237      0.07836237      0.15672474      0.01306040      0.15672474      0.15672474      0.30779905      
19500000        -83468399.0849  -3120640.7607   0.0000          0.0000          0.0000          -80347758.3243  -65041681.6519  2489.2528       4902.5757       1393.7920       0.05221748      0.07832622      0.07832622      0.15665244      0.01305437      0.15665244      0.15665244      0.30811837      
19600000        -83502610.6775  -3144944.7173   0.0000          0.0000          0.0000          -80357665.9602  -65051683.4537  2613.0162       4910.9895       1398.2508       0.05212809      0.07819213      0.07819213      0.15638426      0.01303202      0.15638426      0.15638426      0.30930287      
19700000        -83489908.3305  -3127662.4664   0.0000          0.0000          0.0000          -80362245.8641  -65056316.0983  2650.3312       4906.6044       1395.9270       0.05217462      0.07826193      0.07826193      0.15652386      0.01304366      0.15652386      0.15652386      0.30868628      
19800000        -83489614.8382  -3135610.0302   0.0000          0.0000          0.0000          -80354004.8080  -65047875.9392  2455.9685       4907.9519       1396.6411       0.05216034      0.07824050      0.07824050      0.15648101      0.01304008      0.15648101      0.15648101      0.30887556      
19900000        -83437791.4980  -3097442.9178   0.0000          0.0000          0.0000          -80340348.5802  -65034327.0467  2512.2445       4893.4370       1388.9492       0.05231502      0.07847254      0.07847254      0.15694507      0.01307876      0.15694507      0.15694507      0.30682594      
20000000        -83453358.7418  -3111153.0913   0.0000          0.0000          0.0000          -80342205.6505  -65036157.0781  2500.9226       4897.9049       1391.3169       0.05226729      0.07840094      0.07840094      0.15680187      0.01306682      0.15680187      0.15680187      0.30745839      
20100000        -83430972.7857  -3103883.9778   0.0000          0.0000          0.0000          -80327088.8079  -65021097.7458  2547.9629       4894.9286       1389.7396       0.05229907      0.07844861      0.07844861      0.15689721      0.01307477      0.15689721      0.15689721      0.30703730      
20200000        -83404186.4525  -3083083.9277   0.0000          0.0000          0.0000          -80321102.5248  -65015222.8243  2623.5787       4884.7670       1384.3547       0.05240791      0.07861186      0.07861186      0.15722372      0.01310198      0.15722372      0.15722372      0.30559525      
20300000        -83438922.1258  -3113399.5273   0.0000          0.0000          0.0000          -80325522.5985  -65019598.5318  2616.8262       4895.4596       1390.0210       0.05229345      0.07844017      0.07844017      0.15688034      0.01307336      0.15688034      0.15688034      0.30711181      
20400000        -83482782.6795  -3123321.0387   0.0000          0.0000          0.0000          -80359461.6407  -65053406.4289  2516.2915       4904.1614       1394.6324       0.05220060      0.07830090      0.07830090      0.15660181      0.01305015      0.15660181      0.15660181      0.30834202      
20500000        -83450241.4142  -3102330.8358   0.0000          0.0000          0.0000          -80347910.5785  -65041836.2207  2464.3811       4894.8473       1389.6965       0.05229998      0.07844997      0.07844997      0.15689994      0.01307499      0.15689994      0.15689994      0.30702527      
20600000        -83445370.3724  -3104105.6951   0.0000          0.0000          0.0000          -80341264.6773  -65035205.5231  2488.0255       4897.2468       1390.9681       0.05227429      0.07841144      0.07841144      0.15682288      0.01306857      0.15682288      0.15682288      0.30736563      
20700000        -83453430.1944  -3113382.8078   0.0000          0.0000          0.0000          -80340047.3866  -65033939.2044  2443.8335       4898.6216       1391.6966       0.05225963      0.07838945      0.07838945      0.15677890      0.01306491      0.15677890      0.15677890      0.30755984      
20800000        -83461004.2736  -3114452.5375   0.0000          0.0000          0.0000          -80346551.7361  -65040583.5785  2591.9099       4900.9105       1392.9096       0.05223524      0.07835286      0.07835286      0.15670571      0.01305881      0.15670571      0.15670571      0.30788311      
20900000        -83477317.4875  -3128029.7845   0.0000          0.0000          0.0000          -80349287.7030  -65043207.1449  2494.3103       4905.1180       1395.1393       0.05219044      0.07828566      0.07828566      0.15657132      0.01304761      0.15657132      0.15657132      0.30847666      
21000000        -83418193.4629  -3081155.7017   0.0000          0.0000          0.0000          -80337037.7612  -65031136.4639  2612.8448       4887.8550       1385.9911       0.05237474      0.07856211      0.07856211      0.15712421      0.01309368      0.15712421      0.15712421      0.30603473      
21100000        -83433080.5833  -3102929.7325   0.0000          0.0000          0.0000          -80330150.8508  -65024295.6080  2669.5992       4890.8967       1387.6030       0.05234217      0.07851326      0.07851326      0.15702652      0.01308554      0.15702652      0.15702652      0.30646620      
21200000        -83396641.9725  -3076702.0898   0.0000          0.0000          0.0000          -80319939.8827  -65014184.9331  2751.5337       4885.6778       1384.8373       0.05239810      0.07859715      0.07859715      0.15719430      0.01309953      0.15719430      0.15719430      0.30572517      
21300000        -83414789.0557  -3090648.9862   0.0000          0.0000          0.0000          -80324140.0695  -65018313.8676  2691.6030       4888.8963       1386.5429       0.05236359      0.07854538      0.07854538      0.15709076      0.01309090      0.15709076      0.15709076      0.30618246      
21400000        -83442899.6587  -3115286.4208   0.0000          0.0000          0.0000          -80327613.2379  -65021854.0863  2790.6016       4897.9784       1391.3558       0.05226652      0.07839978      0.07839978      0.15679955      0.01306663      0.15679955      0.15679955      0.30746864      
21500000        -83471303.7398  -3134215.9425   0.0000          0.0000          0.0000          -80337087.7973  -65031426.0594  2909.8112       4904.1744       1394.6393       0.05220045      0.07830067      0.07830067      0.15660134      0.01305011      0.15660134      0.15660134      0.30834406      
21600000        -83443237.6767  -3101072.3097   0.0000          0.0000          0.0000          -80342165.3670  -65036556.6073  2929.9153       4894.8291       1389.6869       0.05230013      0.07845019      0.07845019      0.15690039      0.01307503      0.15690039      0.15690039      0.30702330      
21700000        -83427055.5659  -3076456.2171   0.0000          0.0000          0.0000          -80350599.3488  -65044932.7397  2854.1180       4889.7270       1386.9831       0.05235473      0.07853210      0.07853210      0.15706420      0.01308868      0.15706420      0.15706420      0.30629976      
21800000        -83458136.4211  -3100157.2625   0.0000          0.0000          0.0000          -80357979.1586  -65052281.0856  2848.6106       4897.1058       1390.8934       0.05227583      0.07841375      0.07841375      0.15682750      0.01306896      0.15682750      0.15682750      0.30734519      
21900000        -83454679.0291  -3102960.1712   0.0000          0.0000          0.0000          -80351718.8579  -65046033.0215  2868.0166       4899.1439       1391.9734       0.05225407      0.07838111      0.07838111      0.15676222      0.01306352      0.15676222      0.15676222      0.30763352      
22000000        -83457031.9895  -3106676.0155   0.0000          0.0000          0.0000          -80350355.9740  -65044668.8911  2867.7438       4899.4206       1392.1201       0.05225110      0.07837665      0.07837665      0.15675330      0.01306278      0.15675330      0.15675330      0.30767292      
22100000        -83452267.3327  -3109192.7101   0.0000          0.0000          0.0000          -80343074.6225  -65037331.6228  2801.8924       4896.5965       1390.6235       0.05228124      0.07842187      0.07842187      0.15684373      0.01307031      0.15684373      0.15684373      0.30727352      
22200000        -83482952.6627  -3125842.1764   0.0000          0.0000          0.0000          -80357110.4863  -65051334.6024  2796.0041       4904.2708       1394.6903       0.05219943      0.07829914      0.07829914      0.15659829      0.01304986      0.15659829      0.15659829      0.30835755      
