#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
2300000         -81366341.6630  -1462081.5914   0.0000          0.0000          0.0000          -79904260.0716  -64601423.2422  3222.3306       4189.9638       1016.1569       0.06110375      0.09165563      0.09165563      0.18331126      0.01527594      0.18331126      0.18331126      0.19037527      
2400000         -81641014.0615  -1691464.1864   0.0000          0.0000          0.0000          -79949549.8751  -64646143.5132  3051.6499       4303.3476       1076.2425       0.05949129      0.08923694      0.08923694      0.17847388      0.01487282      0.17847388      0.17847388      0.21174036      
2500000         -81983807.9670  -1979537.5698   0.0000          0.0000          0.0000          -80004270.3972  -64700486.4592  3154.0738       4439.7998       1148.5528       0.05766310      0.08649465      0.08649465      0.17298931      0.01441578      0.17298931      0.17298931      0.23596388      
2600000         -82143567.8701  -2093721.0759   0.0000          0.0000          0.0000          -80049846.7942  -64746049.5025  3314.7873       4489.2828       1174.7753       0.05702718      0.08554078      0.08554078      0.17108155      0.01425680      0.17108155      0.17108155      0.24438982      
2700000         -82284241.7888  -2218101.8917   0.0000          0.0000          0.0000          -80066139.8971  -64761743.3143  2920.5075       4547.5625       1205.6596       0.05629575      0.08444362      0.08444362      0.16888724      0.01407394      0.16888724      0.16888724      0.25408135      
2800000         -82388664.9412  -2301552.1135   0.0000          0.0000          0.0000          -80087112.8277  -64782684.8319  3033.1900       4588.5254       1227.3670       0.05579162      0.08368743      0.08368743      0.16737485      0.01394790      0.16737485      0.16737485      0.26076106      
2900000         -82479449.6240  -2372210.3429   0.0000          0.0000          0.0000          -80107239.2811  -64802695.5535  3023.2986       4618.6132       1243.3115       0.05542858      0.08314286      0.08314286      0.16628573      0.01385714      0.16628573      0.16628573      0.26557136      
3000000         -82515931.1221  -2401557.2145   0.0000          0.0000          0.0000          -80114373.9077  -64809685.2480  2926.6728       4632.3455       1250.5887       0.05526477      0.08289716      0.08289716      0.16579432      0.01381619      0.16579432      0.16579432      0.26774177      
3100000         -82658489.9986  -2505856.7130   0.0000          0.0000          0.0000          -80152633.2856  -64847749.2436  2881.0854       4674.9285       1273.1547       0.05476058      0.08214088      0.08214088      0.16428175      0.01369015      0.16428175      0.16428175      0.27442227      
3200000         -82764325.7536  -2586727.2752   0.0000          0.0000          0.0000          -80177598.4784  -64872681.5975  2965.1251       4708.1542       1290.7621       0.05437443      0.08156165      0.08156165      0.16312330      0.01359361      0.16312330      0.16312330      0.27953876      
3300000         -82740162.8286  -2576425.7407   0.0000          0.0000          0.0000          -80163737.0879  -64858753.6264  2880.5182       4703.0298       1288.0465       0.05443325      0.08164987      0.08164987      0.16329975      0.01360831      0.16329975      0.16329975      0.27875946      
3400000         -82708270.1451  -2549339.0177   0.0000          0.0000          0.0000          -80158931.1274  -64853913.0559  2795.0983       4688.5858       1280.3922       0.05460091      0.08190136      0.08190136      0.16380272      0.01365023      0.16380272      0.16380272      0.27653799      
3500000         -82748294.7644  -2582288.5143   0.0000          0.0000          0.0000          -80166006.2501  -64860984.4278  2838.4440       4701.9741       1287.4871       0.05444541      0.08166812      0.08166812      0.16333624      0.01361135      0.16333624      0.16333624      0.27859828      
3600000         -82776059.9949  -2594337.0754   0.0000          0.0000          0.0000          -80181722.9195  -64876503.8517  2669.6852       4710.0722       1291.7785       0.05435186      0.08152779      0.08152779      0.16305558      0.01358797      0.16305558      0.16305558      0.27983785      
3700000         -82840270.1324  -2650646.2224   0.0000          0.0000          0.0000          -80189623.9100  -64884544.1419  2877.8088       4729.6372       1302.1466       0.05412699      0.08119048      0.08119048      0.16238096      0.01353175      0.16238096      0.16238096      0.28281742      
3800000         -82901454.2941  -2691331.4826   0.0000          0.0000          0.0000          -80210122.8116  -64905036.6801  2924.3133       4744.6662       1310.1109       0.05395543      0.08093315      0.08093315      0.16186629      0.01348886      0.16186629      0.16186629      0.28509054      
3900000         -82901730.3298  -2682508.3811   0.0000          0.0000          0.0000          -80219221.9487  -64914123.3833  2908.7694       4743.7821       1309.6424       0.05396550      0.08094825      0.08094825      0.16189651      0.01349138      0.16189651      0.16189651      0.28495708      
4000000         -82859300.0742  -2662883.5730   0.0000          0.0000          0.0000          -80196416.5011  -64891247.7951  2806.0078       4734.5088       1304.7282       0.05407126      0.08110690      0.08110690      0.16221379      0.01351782      0.16221379      0.16221379      0.28355574      
4100000         -82846652.8675  -2653784.6177   0.0000          0.0000          0.0000          -80192868.2498  -64887829.1921  2918.9437       4729.7578       1302.2105       0.05412555      0.08118833      0.08118833      0.16237666      0.01353139      0.16237666      0.16237666      0.28283643      
4200000         -82875433.7902  -2668972.2147   0.0000          0.0000          0.0000          -80206461.5755  -64901188.3251  2698.6242       4733.7016       1304.3004       0.05408060      0.08112091      0.08112091      0.16224181      0.01352015      0.16224181      0.16224181      0.28343199      
4300000         -82851078.7521  -2656497.8371   0.0000          0.0000          0.0000          -80194580.9149  -64889390.4227  2753.7547       4725.8478       1300.1385       0.05417041      0.08125562      0.08125562      0.16251123      0.01354260      0.16251123      0.16251123      0.28224205      
4400000         -82883378.8217  -2685414.6961   0.0000          0.0000          0.0000          -80197964.1255  -64892608.3441  2641.5872       4740.9490       1308.1411       0.05399783      0.08099674      0.08099674      0.16199348      0.01349946      0.16199348      0.16199348      0.28452878      
4500000         -82869934.1359  -2673275.8127   0.0000          0.0000          0.0000          -80196658.3232  -64891474.0709  2797.1762       4736.4176       1305.7397       0.05404972      0.08107458      0.08107458      0.16214917      0.01351243      0.16214917      0.16214917      0.28384118      
4600000         -82917635.4459  -2716713.4122   0.0000          0.0000          0.0000          -80200922.0337  -64895740.5601  2857.3250       4752.7265       1314.3823       0.05386392      0.08079588      0.08079588      0.16159177      0.01346598      0.16159177      0.16159177      0.28630303      
4700000         -82940927.5851  -2733310.7000   0.0000          0.0000          0.0000          -80207616.8851  -64902321.2408  2770.3443       4760.4560       1318.4784       0.05377644      0.08066466      0.08066466      0.16132932      0.01344411      0.16132932      0.16132932      0.28746218      
4800000         -82952759.0146  -2728302.5072   0.0000          0.0000          0.0000          -80224456.5073  -64919074.7958  2680.3259       4759.3327       1317.8832       0.05378947      0.08068420      0.08068420      0.16136840      0.01344737      0.16136840      0.16136840      0.28728958      
4900000         -82905513.0429  -2693833.3818   0.0000          0.0000          0.0000          -80211679.6611  -64906296.1789  2623.3765       4743.6468       1309.5707       0.05396706      0.08095059      0.08095059      0.16190117      0.01349176      0.16190117      0.16190117      0.28493650      
5000000         -82870223.0836  -2674863.7079   0.0000          0.0000          0.0000          -80195359.3757  -64890052.7531  2681.5184       4738.3258       1306.7509       0.05402771      0.08104157      0.08104157      0.16208314      0.01350693      0.16208314      0.16208314      0.28413278      
5100000         -82761163.1612  -2591520.1914   0.0000          0.0000          0.0000          -80169642.9699  -64864433.2075  2649.8020       4701.7746       1287.3813       0.05444803      0.08167204      0.08167204      0.16334408      0.01361201      0.16334408      0.16334408      0.27856364      
5200000         -82739040.4784  -2577027.1633   0.0000          0.0000          0.0000          -80162013.3152  -64856697.8983  2539.0986       4700.3393       1286.6207       0.05446438      0.08169657      0.08169657      0.16339315      0.01361610      0.16339315      0.16339315      0.27834692      
5300000         -82812674.3666  -2634280.2245   0.0000          0.0000          0.0000          -80178394.1421  -64873310.9455  2849.0627       4722.4400       1298.3326       0.05420946      0.08131419      0.08131419      0.16262838      0.01355237      0.16262838      0.16262838      0.28172465      
5400000         -82811474.7535  -2628052.8436   0.0000          0.0000          0.0000          -80183421.9100  -64878252.2398  2750.1778       4718.9118       1296.4628       0.05425001      0.08137501      0.08137501      0.16275002      0.01356250      0.16275002      0.16275002      0.28118741      
5500000         -82861865.6934  -2658623.3315   0.0000          0.0000          0.0000          -80203242.3619  -64898049.9969  2785.6181       4735.4382       1305.2207       0.05406062      0.08109093      0.08109093      0.16218186      0.01351516      0.16218186      0.16218186      0.28369678      
5600000         -82843783.8067  -2649069.4995   0.0000          0.0000          0.0000          -80194714.3072  -64889504.4881  2744.5394       4728.7223       1301.6617       0.05413740      0.08120611      0.08120611      0.16241221      0.01353435      0.16241221      0.16241221      0.28267940      
5700000         -82830530.7461  -2647178.4661   0.0000          0.0000          0.0000          -80183352.2800  -64878275.4786  2862.8475       4724.5407       1299.4458       0.05418538      0.08127807      0.08127807      0.16255614      0.01354634      0.16255614      0.16255614      0.28204372      
5800000         -82798761.2920  -2621965.1136   0.0000          0.0000          0.0000          -80176796.1784  -64871631.0880  2743.1543       4715.6133       1294.7149       0.05428789      0.08143183      0.08143183      0.16286366      0.01357197      0.16286366      0.16286366      0.28068551      
5900000         -82828799.2586  -2635036.5523   0.0000          0.0000          0.0000          -80193762.7063  -64888522.4566  2697.6310       4724.0380       1299.1794       0.05419168      0.08128752      0.08128752      0.16257503      0.01354792      0.16257503      0.16257503      0.28196027      
6000000         -82911775.4637  -2696602.2115   0.0000          0.0000          0.0000          -80215173.2522  -64909871.8832  2722.3023       4748.4262       1312.1035       0.05391273      0.08086909      0.08086909      0.16173818      0.01347818      0.16173818      0.16173818      0.28565637      
6100000         -82851821.5163  -2658661.6729   0.0000          0.0000          0.0000          -80193159.8434  -64888019.5753  2820.8844       4730.6536       1302.6852       0.05411544      0.08117316      0.08117316      0.16234632      0.01352886      0.16234632      0.16234632      0.28297040      
6200000         -82834769.7918  -2645807.3871   0.0000          0.0000          0.0000          -80188962.4047  -64883803.4713  2784.1965       4725.5302       1299.9702       0.05417393      0.08126090      0.08126090      0.16252180      0.01354348      0.16252180      0.16252180      0.28219538      
6300000         -82832089.3257  -2634229.1728   0.0000          0.0000          0.0000          -80197860.1528  -64892610.6315  2683.2452       4722.5842       1298.4090       0.05420800      0.08131200      0.08131200      0.16262399      0.01355200      0.16262399      0.16262399      0.28174404      
6400000         -82869780.5198  -2670290.0450   0.0000          0.0000          0.0000          -80199490.4748  -64894135.8503  2628.1673       4736.8051       1305.9451       0.05404502      0.08106753      0.08106753      0.16213506      0.01351125      0.16213506      0.16213506      0.28390351      
6500000         -82899910.2079  -2693289.8008   0.0000          0.0000          0.0000          -80206620.4071  -64901483.6812  2874.1717       4744.7949       1310.1791       0.05395395      0.08093093      0.08093093      0.16186186      0.01348849      0.16186186      0.16186186      0.28511013      
6600000         -82886476.3083  -2676960.6734   0.0000          0.0000          0.0000          -80209515.6349  -64904355.0495  2828.1026       4738.4813       1306.8333       0.05402588      0.08103882      0.08103882      0.16207764      0.01350647      0.16207764      0.16207764      0.28415710      
6700000         -82856441.3016  -2658416.9659   0.0000          0.0000          0.0000          -80198024.3357  -64892936.0668  2867.5796       4729.1458       1301.8862       0.05413265      0.08119897      0.08119897      0.16239795      0.01353316      0.16239795      0.16239795      0.28274240      
6800000         -82869466.3683  -2667937.9699   0.0000          0.0000          0.0000          -80201528.3984  -64896615.2021  3062.3117       4734.7346       1304.8478       0.05406920      0.08110380      0.08110380      0.16220760      0.01351730      0.16220760      0.16220760      0.28358312      
6900000         -82953682.6758  -2730110.2496   0.0000          0.0000          0.0000          -80223572.4262  -64918447.2858  2915.0119       4753.1113       1314.5862       0.05385974      0.08078960      0.08078960      0.16157921      0.01346493      0.16157921      0.16157921      0.28635850      
7000000         -82986928.4011  -2747612.1700   0.0000          0.0000          0.0000          -80239316.2311  -64934080.5036  2847.7507       4765.4278       1321.1132       0.05372034      0.08058051      0.08058051      0.16116102      0.01343008      0.16116102      0.16116102      0.28820551      
7100000         -82942043.8039  -2721117.2415   0.0000          0.0000          0.0000          -80220926.5623  -64915623.5399  2743.7295       4754.9874       1315.5805       0.05383841      0.08075762      0.08075762      0.16151524      0.01345960      0.16151524      0.16151524      0.28664104      
7200000         -82911881.6097  -2700566.5103   0.0000          0.0000          0.0000          -80211315.0994  -64906256.4276  2959.3783       4746.8282       1311.2566       0.05393088      0.08089631      0.08089631      0.16179263      0.01348272      0.16179263      0.16179263      0.28541589      
7300000         -82911329.8783  -2695978.2428   0.0000          0.0000          0.0000          -80215351.6354  -64910122.0478  2785.1508       4745.8868       1310.7578       0.05394172      0.08091257      0.08091257      0.16182515      0.01348543      0.16182515      0.16182515      0.28527226      
7400000         -82886873.4947  -2675489.4370   0.0000          0.0000          0.0000          -80211384.0576  -64906116.5990  2719.4507       4737.9757       1306.5654       0.05403181      0.08104772      0.08104772      0.16209543      0.01350795      0.16209543      0.16209543      0.28407852      
7500000         -82897219.4261  -2691545.5882   0.0000          0.0000          0.0000          -80205673.8379  -64900458.8061  2797.5577       4745.2759       1310.4340       0.05394894      0.08092341      0.08092341      0.16184683      0.01348724      0.16184683      0.16184683      0.28517652      
7600000         -82893323.8620  -2685050.6224   0.0000          0.0000          0.0000          -80208273.2396  -64903221.9449  2947.6391       4741.3939       1308.3768       0.05399270      0.08098905      0.08098905      0.16197809      0.01349817      0.16197809      0.16197809      0.28459675      
7700000         -82886767.6203  -2685673.4602   0.0000          0.0000          0.0000          -80201094.1601  -64895927.6065  2825.2050       4739.3542       1307.2959       0.05401603      0.08102405      0.08102405      0.16204810      0.01350401      0.16204810      0.16204810      0.28428756      
7800000         -82952579.0492  -2741877.2394   0.0000          0.0000          0.0000          -80210701.8098  -64905546.4480  2912.4864       4760.9846       1318.7586       0.05377045      0.08065568      0.08065568      0.16131136      0.01344261      0.16131136      0.16131136      0.28754150      
7900000         -82940768.6953  -2721924.9672   0.0000          0.0000          0.0000          -80218843.7281  -64913625.3797  2836.5417       4757.3009       1316.8065       0.05381212      0.08071819      0.08071819      0.16143637      0.01345303      0.16143637      0.16143637      0.28698937      
8000000         -82935233.3438  -2714588.2478   0.0000          0.0000          0.0000          -80220645.0960  -64915604.0118  3003.4836       4754.3665       1315.2514       0.05384556      0.08076834      0.08076834      0.16153668      0.01346139      0.16153668      0.16153668      0.28654631      
8100000         -82998343.1132  -2762466.9380   0.0000          0.0000          0.0000          -80235876.1752  -64930678.2015  2904.5542       4770.8432       1323.9829       0.05365966      0.08048948      0.08048948      0.16097897      0.01341491      0.16097897      0.16097897      0.28900956      
8200000         -82982045.5840  -2753642.8002   0.0000          0.0000          0.0000          -80228402.7838  -64923062.9594  2750.4119       4767.3490       1322.1312       0.05369870      0.08054804      0.08054804      0.16109609      0.01342467      0.16109609      0.16109609      0.28849228      
8300000         -82980956.6713  -2753683.3903   0.0000          0.0000          0.0000          -80227273.2810  -64921883.0937  2702.4990       4768.0455       1322.5003       0.05369090      0.08053635      0.08053635      0.16107270      0.01342272      0.16107270      0.16107270      0.28859559      
8400000         -83009993.1381  -2773099.5738   0.0000          0.0000          0.0000          -80236893.5644  -64931600.8657  2831.5482       4777.0173       1327.2548       0.05359014      0.08038520      0.08038520      0.16077041      0.01339753      0.16077041      0.16077041      0.28993069      
8500000         -82908917.0339  -2689305.5607   0.0000          0.0000          0.0000          -80219611.4732  -64914438.5297  2832.6237       4743.2796       1309.3761       0.05397169      0.08095754      0.08095754      0.16191508      0.01349292      0.16191508      0.16191508      0.28487505      
8600000         -82859699.3862  -2664425.7237   0.0000          0.0000          0.0000          -80195273.6625  -64890242.3570  2930.5716       4730.8596       1302.7944       0.05411294      0.08116942      0.08116942      0.16233883      0.01352824      0.16233883      0.16233883      0.28300350      
8700000         -82812292.5644  -2627261.2329   0.0000          0.0000          0.0000          -80185031.3315  -64879996.2787  2868.8531       4714.3798       1294.0612       0.05430235      0.08145352      0.08145352      0.16290704      0.01357559      0.16290704      0.16290704      0.28049389      
8800000         -82919391.9688  -2708087.6751   0.0000          0.0000          0.0000          -80211304.2937  -64906082.8513  2802.5273       4748.5110       1312.1484       0.05391180      0.08086769      0.08086769      0.16173539      0.01347795      0.16173539      0.16173539      0.28566870      
8900000         -82918131.0138  -2712770.2577   0.0000          0.0000          0.0000          -80205360.7561  -64900105.9945  2765.5662       4747.4757       1311.5998       0.05392355      0.08088532      0.08088532      0.16177065      0.01348089      0.16177065      0.16177065      0.28551298      
9000000         -82906938.2965  -2702953.8406   0.0000          0.0000          0.0000          -80203984.4559  -64898744.5935  2784.4357       4748.6044       1312.1979       0.05391076      0.08086614      0.08086614      0.16173227      0.01347769      0.16173227      0.16173227      0.28568247      
9100000         -82867983.9148  -2669768.3657   0.0000          0.0000          0.0000          -80198215.5490  -64893026.0800  2785.3651       4734.5430       1304.7463       0.05407081      0.08110622      0.08110622      0.16221243      0.01351770      0.16221243      0.16221243      0.28356176      
9200000         -82853068.0150  -2653004.5634   0.0000          0.0000          0.0000          -80200063.4516  -64895006.8714  2886.6116       4725.5478       1299.9795       0.05417382      0.08126072      0.08126072      0.16252145      0.01354345      0.16252145      0.16252145      0.28219693      
9300000         -82875945.3050  -2671611.5965   0.0000          0.0000          0.0000          -80204333.7086  -64899377.9597  3019.9514       4734.7892       1304.8768       0.05406811      0.08110216      0.08110216      0.16220433      0.01351703      0.16220433      0.16220433      0.28359755      
9400000         -82870834.6683  -2661423.3536   0.0000          0.0000          0.0000          -80209411.3147  -64904272.6721  2836.4638       4734.6204       1304.7873       0.05406993      0.08110490      0.08110490      0.16220980      0.01351748      0.16220980      0.16220980      0.28357337      
9500000         -82836913.7102  -2641798.8967   0.0000          0.0000          0.0000          -80195114.8136  -64890295.5293  3116.0669       4723.3189       1298.7983       0.05419926      0.08129889      0.08129889      0.16259777      0.01354981      0.16259777      0.16259777      0.28185984      
9600000         -82827505.4247  -2634473.1244   0.0000          0.0000          0.0000          -80193032.3004  -64887818.1277  2710.8640       4720.3868       1297.2445       0.05423298      0.08134947      0.08134947      0.16269894      0.01355824      0.16269894      0.16269894      0.28141302      
9700000         -82825566.6136  -2627225.4885   0.0000          0.0000          0.0000          -80198341.1250  -64893034.6880  2619.9851       4720.7806       1297.4532       0.05422848      0.08134272      0.08134272      0.16268544      0.01355712      0.16268544      0.16268544      0.28147262      
9800000         -82820726.7611  -2625802.5797   0.0000          0.0000          0.0000          -80194924.1814  -64889701.7691  2709.6796       4722.3924       1298.3073       0.05421002      0.08131503      0.08131503      0.16263007      0.01355251      0.16263007      0.16263007      0.28171720      
9900000         -82821176.9496  -2632257.5437   0.0000          0.0000          0.0000          -80188919.4059  -64883681.3193  2690.2478       4721.3242       1297.7413       0.05422240      0.08133360      0.08133360      0.16266719      0.01355560      0.16266719      0.16266719      0.28155324      
10000000        -82776429.4591  -2594325.1830   0.0000          0.0000          0.0000          -80182104.2761  -64877005.7940  2780.2244       4707.2163       1290.2650       0.05438496      0.08157745      0.08157745      0.16315489      0.01359624      0.16315489      0.16315489      0.27939922      
10100000        -82833846.0421  -2646567.8826   0.0000          0.0000          0.0000          -80187278.1595  -64882075.3407  2732.8765       4723.4167       1298.8502       0.05419829      0.08129744      0.08129744      0.16259487      0.01354957      0.16259487      0.16259487      0.28187265      
10200000        -82896966.3060  -2693368.7363   0.0000          0.0000          0.0000          -80203597.5697  -64898392.2738  2799.7998       4743.1456       1309.3051       0.05397319      0.08095979      0.08095979      0.16191958      0.01349330      0.16191958      0.16191958      0.28485521      
10300000        -82903368.5492  -2702997.9075   0.0000          0.0000          0.0000          -80200370.6417  -64895368.4877  3018.4502       4747.5543       1311.6414       0.05392274      0.08088411      0.08088411      0.16176822      0.01348069      0.16176822      0.16176822      0.28552369      
10400000        -82827373.8996  -2643771.4585   0.0000          0.0000          0.0000          -80183602.4411  -64878614.0343  2941.5184       4721.7765       1297.9809       0.05421710      0.08132565      0.08132565      0.16265129      0.01355427      0.16265129      0.16265129      0.28162347      
10500000        -82806345.9307  -2622843.8673   0.0000          0.0000          0.0000          -80183502.0634  -64878550.5165  2965.5531       4718.1306       1296.0489       0.05425917      0.08138875      0.08138875      0.16277751      0.01356479      0.16277751      0.16277751      0.28106600      
10600000        -82783868.4660  -2593745.3415   0.0000          0.0000          0.0000          -80190123.1245  -64885398.9010  3144.7064       4704.4370       1288.7922       0.05441697      0.08162545      0.08162545      0.16325090      0.01360424      0.16325090      0.16325090      0.27897518      
10700000        -82780079.2426  -2597242.0110   0.0000          0.0000          0.0000          -80182837.2316  -64877831.2505  2860.8773       4703.8481       1288.4802       0.05442376      0.08163564      0.08163564      0.16327129      0.01360594      0.16327129      0.16327129      0.27888515      
10800000        -82847581.4540  -2657443.7404   0.0000          0.0000          0.0000          -80190137.7136  -64885018.9425  2837.6659       4729.3132       1301.9749       0.05413059      0.08119589      0.08119589      0.16239178      0.01353265      0.16239178      0.16239178      0.28276965      
10900000        -82813111.8818  -2636788.3869   0.0000          0.0000          0.0000          -80176323.4949  -64871316.7804  2919.0993       4720.6077       1297.3616       0.05423056      0.08134585      0.08134585      0.16269169      0.01355764      0.16269169      0.16269169      0.28144504      
11000000        -82795468.4197  -2619767.9599   0.0000          0.0000          0.0000          -80175700.4598  -64870818.1292  3027.3020       4716.0078       1294.9239       0.05428355      0.08142533      0.08142533      0.16285066      0.01357089      0.16285066      0.16285066      0.28074293      
11100000        -82786469.0239  -2609481.1739   0.0000          0.0000          0.0000          -80176987.8500  -64872051.4346  2955.6429       4711.0118       1292.2764       0.05434096      0.08151144      0.08151144      0.16302288      0.01358524      0.16302288      0.16302288      0.27998228      
11200000        -82799005.8718  -2613960.7967   0.0000          0.0000          0.0000          -80185045.0751  -64879923.0676  2784.6349       4715.1577       1294.4735       0.05429363      0.08144045      0.08144045      0.16288090      0.01357341      0.16288090      0.16288090      0.28060934      
11300000        -82811409.2227  -2626018.3440   0.0000          0.0000          0.0000          -80185390.8787  -64880240.2326  2756.9566       4715.4307       1294.6181       0.05429064      0.08143597      0.08143597      0.16287193      0.01357266      0.16287193      0.16287193      0.28064897      
11400000        -82749082.0793  -2573123.4473   0.0000          0.0000          0.0000          -80175958.6320  -64870897.5718  2771.8745       4694.2045       1283.3697       0.05453563      0.08180344      0.08180344      0.16360688      0.01363391      0.16360688      0.16360688      0.27740295      
11500000        -82849920.6701  -2647293.1066   0.0000          0.0000          0.0000          -80202627.5635  -64897425.8938  2745.1808       4726.5879       1300.5307       0.05416193      0.08124290      0.08124290      0.16248579      0.01354048      0.16248579      0.16248579      0.28235441      
11600000        -82883589.2748  -2680474.9330   0.0000          0.0000          0.0000          -80203114.3417  -64897825.5968  2701.7175       4738.9857       1307.1007       0.05402022      0.08103033      0.08103033      0.16206066      0.01350506      0.16206066      0.16206066      0.28423208      
