#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
1100000         -83425922.5580  -3119069.3220   0.0000          0.0000          0.0000          -80306853.2360  -65000987.3485  2711.7528       4905.9060       1395.5569       0.05218201      0.07827302      0.07827302      0.15654604      0.01304550      0.15654604      0.15654604      0.30858831      
1200000         -83448365.2021  -3134591.9088   0.0000          0.0000          0.0000          -80313773.2933  -65007862.5420  2681.0262       4909.9249       1397.6866       0.05213932      0.07820899      0.07820899      0.15641797      0.01303483      0.15641797      0.15641797      0.30915395      
1300000         -83478553.7073  -3154628.2970   0.0000          0.0000          0.0000          -80323925.4103  -65018024.0387  2706.5905       4914.5257       1400.1248       0.05209052      0.07813579      0.07813579      0.15627157      0.01302263      0.15627157      0.15627157      0.30980056      
1400000         -83518538.3188  -3171547.3101   0.0000          0.0000          0.0000          -80346991.0087  -65041085.5145  2731.2744       4922.7148       1404.4644       0.05200384      0.07800576      0.07800576      0.15601152      0.01300096      0.15601152      0.15601152      0.31094911      
1500000         -83498289.0316  -3151819.8054   0.0000          0.0000          0.0000          -80346469.2262  -65040602.0106  2758.7552       4919.6452       1402.8377       0.05203632      0.07805447      0.07805447      0.15610895      0.01300908      0.15610895      0.15610895      0.31051883      
1600000         -83558177.1011  -3199224.2650   0.0000          0.0000          0.0000          -80358952.8360  -65052903.7278  2622.8256       4932.7113       1409.7619       0.05189848      0.07784772      0.07784772      0.15569545      0.01297462      0.15569545      0.15569545      0.31234510      
1700000         -83587130.7554  -3218404.1720   0.0000          0.0000          0.0000          -80368726.5834  -65062747.7174  2716.7251       4939.4365       1413.3258       0.05182779      0.07774169      0.07774169      0.15548338      0.01295695      0.15548338      0.15548338      0.31328172      
1800000         -83600130.6521  -3227858.6773   0.0000          0.0000          0.0000          -80372271.9748  -65066417.3469  2853.7690       4943.0769       1415.2549       0.05178964      0.07768446      0.07768446      0.15536893      0.01294741      0.15536893      0.15536893      0.31378723      
1900000         -83634498.0657  -3257346.4058   0.0000          0.0000          0.0000          -80377151.6599  -65071240.7627  2832.7552       4953.0992       1420.5660       0.05168486      0.07752729      0.07752729      0.15505459      0.01292122      0.15505459      0.15505459      0.31517558      
2000000         -83644581.9452  -3269568.9296   0.0000          0.0000          0.0000          -80375013.0156  -65069022.0037  2755.1151       4953.8027       1420.9388       0.05167751      0.07751626      0.07751626      0.15503253      0.01291938      0.15503253      0.15503253      0.31527300      
2100000         -83634936.3697  -3252520.4643   0.0000          0.0000          0.0000          -80382415.9053  -65076345.1611  2670.4483       4952.3999       1420.1954       0.05169213      0.07753820      0.07753820      0.15507639      0.01292303      0.15507639      0.15507639      0.31507927      
2200000         -83649690.7441  -3267955.1655   0.0000          0.0000          0.0000          -80381735.5786  -65075722.9432  2745.0699       4957.0941       1422.6830       0.05164317      0.07746476      0.07746476      0.15492952      0.01291079      0.15492952      0.15492952      0.31572793      
2300000         -83655082.1105  -3269921.0454   0.0000          0.0000          0.0000          -80385161.0651  -65079289.7701  2892.8745       4958.9317       1423.6568       0.05162404      0.07743606      0.07743606      0.15487212      0.01290601      0.15487212      0.15487212      0.31598149      
2400000         -83662510.4548  -3275562.5347   0.0000          0.0000          0.0000          -80386947.9201  -65081003.2579  2824.9046       4960.4660       1424.4699       0.05160806      0.07741210      0.07741210      0.15482419      0.01290202      0.15482419      0.15482419      0.31619315      
2500000         -83688477.1569  -3296403.6834   0.0000          0.0000          0.0000          -80392073.4736  -65086029.3725  2736.8322       4963.6972       1426.1823       0.05157448      0.07736171      0.07736171      0.15472343      0.01289362      0.15472343      0.15472343      0.31663820      
2600000         -83698207.8965  -3301862.6050   0.0000          0.0000          0.0000          -80396345.2915  -65090225.3308  2653.1487       4961.4731       1425.0036       0.05159760      0.07739640      0.07739640      0.15479280      0.01289940      0.15479280      0.15479280      0.31633182      
2700000         -83708011.0487  -3299154.8694   0.0000          0.0000          0.0000          -80408856.1792  -65102773.8458  2703.4997       4965.0901       1426.9204       0.05156003      0.07734005      0.07734005      0.15468010      0.01289001      0.15468010      0.15468010      0.31682956      
2800000         -83716250.2686  -3309042.2193   0.0000          0.0000          0.0000          -80407208.0493  -65101127.8992  2711.4863       4966.7399       1427.7946       0.05154288      0.07731432      0.07731432      0.15462863      0.01288572      0.15462863      0.15462863      0.31705687      
2900000         -83692550.6579  -3285911.4747   0.0000          0.0000          0.0000          -80406639.1832  -65100664.8517  2789.8989       4958.9490       1423.6660       0.05162386      0.07743578      0.07743578      0.15487157      0.01290596      0.15487157      0.15487157      0.31598390      
3000000         -83690439.9468  -3273180.4622   0.0000          0.0000          0.0000          -80417259.4847  -65111200.1859  2706.5638       4959.4130       1423.9119       0.05161907      0.07742861      0.07742861      0.15485722      0.01290477      0.15485722      0.15485722      0.31604729      
3100000         -83733927.8745  -3312138.2137   0.0000          0.0000          0.0000          -80421789.6607  -65115618.1749  2626.9814       4968.6817       1428.8237       0.05152275      0.07728412      0.07728412      0.15456824      0.01288069      0.15456824      0.15456824      0.31732361      
3200000         -83748920.3556  -3323100.3110   0.0000          0.0000          0.0000          -80425820.0446  -65119539.5268  2539.1610       4974.7116       1432.0191       0.05146029      0.07719043      0.07719043      0.15438086      0.01286507      0.15438086      0.15438086      0.31815121      
3300000         -83766635.7544  -3338710.5035   0.0000          0.0000          0.0000          -80427925.2509  -65121579.9373  2492.4179       4979.8436       1434.7387       0.05140725      0.07711087      0.07711087      0.15422174      0.01285181      0.15422174      0.15422174      0.31885396      
3400000         -83739123.6496  -3323301.1766   0.0000          0.0000          0.0000          -80415822.4730  -65109465.2147  2462.9082       4974.8503       1432.0926       0.05145886      0.07718828      0.07718828      0.15437657      0.01286471      0.15437657      0.15437657      0.31817017      
3500000         -83732914.6249  -3308771.1768   0.0000          0.0000          0.0000          -80424143.4482  -65117787.9041  2457.5334       4972.8350       1431.0247       0.05147971      0.07721956      0.07721956      0.15443912      0.01286993      0.15443912      0.15443912      0.31789387      
3600000         -83761167.9936  -3344818.0637   0.0000          0.0000          0.0000          -80416349.9299  -65110039.7125  2528.3858       4980.0914       1434.8700       0.05140470      0.07710705      0.07710705      0.15421410      0.01285118      0.15421410      0.15421410      0.31888772      
3700000         -83733688.6891  -3330287.1890   0.0000          0.0000          0.0000          -80403401.5001  -65097188.1405  2613.5154       4976.7573       1433.1032       0.05143914      0.07715870      0.07715870      0.15431741      0.01285978      0.15431741      0.15431741      0.31843145      
3800000         -83745408.5637  -3338225.5008   0.0000          0.0000          0.0000          -80407183.0629  -65101041.6653  2686.8649       4977.1518       1433.3122       0.05143505      0.07715258      0.07715258      0.15430516      0.01285876      0.15430516      0.15430516      0.31848555      
3900000         -83725507.4566  -3318199.7951   0.0000          0.0000          0.0000          -80407307.6615  -65101198.6377  2699.9128       4971.6579       1430.4008       0.05149190      0.07723785      0.07723785      0.15447570      0.01287297      0.15447570      0.15447570      0.31773234      
4000000         -83734472.8014  -3327505.8915   0.0000          0.0000          0.0000          -80406966.9099  -65100773.6693  2618.7914       4972.5378       1430.8672       0.05148279      0.07722418      0.07722418      0.15444836      0.01287070      0.15444836      0.15444836      0.31785309      
4100000         -83717411.2355  -3309680.6428   0.0000          0.0000          0.0000          -80407730.5927  -65101673.2686  2732.6896       4966.2786       1427.5502       0.05154768      0.07732152      0.07732152      0.15464303      0.01288692      0.15464303      0.15464303      0.31699327      
4200000         -83711735.0494  -3312992.1705   0.0000          0.0000          0.0000          -80398742.8789  -65092616.0915  2650.2822       4962.5989       1425.6002       0.05158592      0.07737889      0.07737889      0.15475777      0.01289648      0.15475777      0.15475777      0.31648650      
4300000         -83672890.2223  -3286666.3857   0.0000          0.0000          0.0000          -80386223.8366  -65080184.9526  2712.8077       4955.3846       1421.7771       0.05166104      0.07749156      0.07749156      0.15498313      0.01291526      0.15498313      0.15498313      0.31549119      
4400000         -83698669.2120  -3304087.0900   0.0000          0.0000          0.0000          -80394582.1221  -65088442.7727  2643.2510       4964.1711       1426.4334       0.05156957      0.07735435      0.07735435      0.15470870      0.01289239      0.15470870      0.15470870      0.31670322      
4500000         -83695151.9299  -3295207.9946   0.0000          0.0000          0.0000          -80399943.9353  -65093910.0539  2733.6788       4959.8956       1424.1676       0.05161403      0.07742104      0.07742104      0.15484208      0.01290351      0.15484208      0.15484208      0.31611413      
4600000         -83725609.3237  -3326605.5680   0.0000          0.0000          0.0000          -80399003.7556  -65092843.4125  2638.2870       4968.7280       1428.8482       0.05152227      0.07728341      0.07728341      0.15456681      0.01288057      0.15456681      0.15456681      0.31732991      
4700000         -83734170.5638  -3330701.0537   0.0000          0.0000          0.0000          -80403469.5101  -65097337.2988  2684.4645       4973.8579       1431.5667       0.05146913      0.07720369      0.07720369      0.15440738      0.01286728      0.15440738      0.15440738      0.31803408      
4800000         -83739312.2098  -3329390.2658   0.0000          0.0000          0.0000          -80409921.9441  -65103747.8166  2648.7162       4975.6113       1432.4959       0.05145097      0.07717646      0.07717646      0.15435292      0.01286274      0.15435292      0.15435292      0.31827459      
4900000         -83754002.8048  -3337920.0188   0.0000          0.0000          0.0000          -80416082.7860  -65109844.0933  2598.0659       4979.5670       1434.5921       0.05141011      0.07711516      0.07711516      0.15423033      0.01285253      0.15423033      0.15423033      0.31881604      
5000000         -83765120.1112  -3343991.9960   0.0000          0.0000          0.0000          -80421128.1152  -65114939.1915  2641.5968       4977.7937       1433.6524       0.05142842      0.07714263      0.07714263      0.15428525      0.01285710      0.15428525      0.15428525      0.31857346      
5100000         -83759757.2503  -3336411.3226   0.0000          0.0000          0.0000          -80423345.9277  -65117186.6040  2670.4462       4977.5803       1433.5393       0.05143062      0.07714594      0.07714594      0.15429187      0.01285766      0.15429187      0.15429187      0.31854424      
5200000         -83753922.7781  -3335384.4658   0.0000          0.0000          0.0000          -80418538.3123  -65112352.6772  2643.2961       4977.3418       1433.4130       0.05143309      0.07714964      0.07714964      0.15429928      0.01285827      0.15429928      0.15429928      0.31851152      
5300000         -83723781.6716  -3321720.7436   0.0000          0.0000          0.0000          -80402060.9279  -65095927.2179  2675.2952       4971.6774       1430.4112       0.05149168      0.07723753      0.07723753      0.15447505      0.01287292      0.15447505      0.15447505      0.31773518      
5400000         -83759105.3119  -3340881.3805   0.0000          0.0000          0.0000          -80418223.9313  -65112056.7306  2663.8564       4977.9462       1433.7332       0.05142688      0.07714032      0.07714032      0.15428064      0.01285672      0.15428064      0.15428064      0.31859386      
5500000         -83771639.1050  -3350119.5585   0.0000          0.0000          0.0000          -80421519.5465  -65115320.0743  2644.0875       4981.5004       1435.6167       0.05139016      0.07708524      0.07708524      0.15417048      0.01284754      0.15417048      0.15417048      0.31908039      
5600000         -83763611.3685  -3349472.8156   0.0000          0.0000          0.0000          -80414138.5529  -65107950.9648  2639.7147       4976.8789       1433.1676       0.05143787      0.07715681      0.07715681      0.15431362      0.01285947      0.15431362      0.15431362      0.31844819      
5700000         -83771067.3375  -3347110.2358   0.0000          0.0000          0.0000          -80423957.1018  -65117774.8174  2643.8762       4976.5542       1432.9956       0.05144125      0.07716188      0.07716188      0.15432376      0.01286031      0.15432376      0.15432376      0.31840338      
5800000         -83791114.1926  -3363991.9613   0.0000          0.0000          0.0000          -80427122.2313  -65120960.7415  2689.1872       4983.5236       1436.6889       0.05136929      0.07705393      0.07705393      0.15410787      0.01284232      0.15410787      0.15410787      0.31935692      
5900000         -83786058.1162  -3353370.2560   0.0000          0.0000          0.0000          -80432687.8602  -65126631.6741  2781.4466       4979.8154       1434.7238       0.05140754      0.07711131      0.07711131      0.15422262      0.01285189      0.15422262      0.15422262      0.31885009      
6000000         -83784476.7123  -3359891.1913   0.0000          0.0000          0.0000          -80424585.5210  -65118585.3410  2852.1914       4984.0053       1436.9441       0.05136433      0.07704649      0.07704649      0.15409298      0.01284108      0.15409298      0.15409298      0.31942268      
6100000         -83781909.1903  -3356665.4975   0.0000          0.0000          0.0000          -80425243.6928  -65119217.8984  2825.7567       4983.7721       1436.8206       0.05136675      0.07705012      0.07705012      0.15410024      0.01284169      0.15410024      0.15410024      0.31939060      
6200000         -83741865.7846  -3328127.1417   0.0000          0.0000          0.0000          -80413738.6429  -65107685.0954  2766.6165       4974.8495       1432.0922       0.05145886      0.07718830      0.07718830      0.15437659      0.01286472      0.15437659      0.15437659      0.31817004      
6300000         -83735578.3106  -3323660.5905   0.0000          0.0000          0.0000          -80411917.7201  -65105730.8953  2614.1237       4969.3871       1429.1975       0.05151543      0.07727315      0.07727315      0.15454630      0.01287886      0.15454630      0.15454630      0.31742053      
6400000         -83759495.0451  -3342303.2257   0.0000          0.0000          0.0000          -80417191.8193  -65110882.5128  2522.7307       4978.2248       1433.8809       0.05142398      0.07713598      0.07713598      0.15427195      0.01285600      0.15427195      0.15427195      0.31863222      
6500000         -83780124.8500  -3363501.7345   0.0000          0.0000          0.0000          -80416623.1154  -65110408.4028  2626.8958       4980.9457       1435.3227       0.05139587      0.07709380      0.07709380      0.15418761      0.01284897      0.15418761      0.15418761      0.31900474      
6600000         -83758850.5465  -3346604.6348   0.0000          0.0000          0.0000          -80412245.9117  -65106021.2329  2603.6545       4977.1719       1433.3229       0.05143486      0.07715228      0.07715228      0.15430457      0.01285871      0.15430457      0.15430457      0.31848816      
6700000         -83764112.2171  -3341065.0978   0.0000          0.0000          0.0000          -80423047.1194  -65116912.4519  2696.6387       4978.0170       1433.7707       0.05142612      0.07713917      0.07713917      0.15427835      0.01285653      0.15427835      0.15427835      0.31860396      
6800000         -83722893.4686  -3317029.5778   0.0000          0.0000          0.0000          -80405863.8908  -65099672.2773  2611.0930       4969.8868       1429.4623       0.05151025      0.07726538      0.07726538      0.15453075      0.01287756      0.15453075      0.15453075      0.31748917      
6900000         -83712034.7099  -3309299.4002   0.0000          0.0000          0.0000          -80402735.3097  -65096518.4456  2566.1036       4964.2756       1426.4887       0.05156846      0.07735269      0.07735269      0.15470537      0.01289211      0.15470537      0.15470537      0.31671794      
7000000         -83731481.3505  -3316786.7503   0.0000          0.0000          0.0000          -80414694.6002  -65108326.5719  2428.5281       4968.1385       1428.5358       0.05152837      0.07729256      0.07729256      0.15458512      0.01288209      0.15458512      0.15458512      0.31724907      
7100000         -83733295.0651  -3321811.7228   0.0000          0.0000          0.0000          -80411483.3423  -65105162.7804  2480.8962       4969.5319       1429.2742       0.05151393      0.07727089      0.07727089      0.15454179      0.01287848      0.15454179      0.15454179      0.31744044      
7200000         -83748043.6645  -3332489.4287   0.0000          0.0000          0.0000          -80415554.2358  -65109332.5742  2598.9347       4974.9725       1432.1574       0.05145758      0.07718638      0.07718638      0.15437275      0.01286440      0.15437275      0.15437275      0.31818701      
7300000         -83769958.2482  -3346983.8410   0.0000          0.0000          0.0000          -80422974.4072  -65116753.1118  2605.0171       4976.5974       1433.0185       0.05144078      0.07716118      0.07716118      0.15432235      0.01286020      0.15432235      0.15432235      0.31840961      
7400000         -83768025.9397  -3337196.3474   0.0000          0.0000          0.0000          -80430829.5923  -65124780.4829  2781.2115       4977.7369       1433.6223       0.05142904      0.07714355      0.07714355      0.15428711      0.01285726      0.15428711      0.15428711      0.31856529      
7500000         -83766784.5784  -3348009.7540   0.0000          0.0000          0.0000          -80418774.8244  -65112754.5254  2823.3435       4981.5239       1435.6292       0.05138991      0.07708487      0.07708487      0.15416974      0.01284748      0.15416974      0.15416974      0.31908367      
7600000         -83758366.0533  -3342488.1416   0.0000          0.0000          0.0000          -80415877.9117  -65109758.0472  2722.5013       4981.1610       1435.4368       0.05139367      0.07709050      0.07709050      0.15418100      0.01284842      0.15418100      0.15418100      0.31903394      
7700000         -83750701.1925  -3341296.7002   0.0000          0.0000          0.0000          -80409404.4923  -65103290.7097  2713.4979       4976.8726       1433.1643       0.05143795      0.07715692      0.07715692      0.15431384      0.01285949      0.15431384      0.15431384      0.31844723      
7800000         -83760907.4729  -3333409.8013   0.0000          0.0000          0.0000          -80427497.6717  -65121366.3039  2695.8274       4976.8483       1433.1514       0.05143819      0.07715729      0.07715729      0.15431457      0.01285955      0.15431457      0.15431457      0.31844397      
7900000         -83758482.6740  -3333106.5857   0.0000          0.0000          0.0000          -80425376.0883  -65119262.7938  2707.4778       4975.0225       1432.1839       0.05145707      0.07718561      0.07718561      0.15437122      0.01286427      0.15437122      0.15437122      0.31819378      
8000000         -83767492.7798  -3332149.4090   0.0000          0.0000          0.0000          -80435343.3708  -65129064.1928  2542.2318       4975.2037       1432.2799       0.05145519      0.07718279      0.07718279      0.15436558      0.01286380      0.15436558      0.15436558      0.31821871      
8100000         -83755371.3025  -3327117.8661   0.0000          0.0000          0.0000          -80428253.4364  -65122214.4772  2773.2339       4972.5836       1430.8914       0.05148230      0.07722345      0.07722345      0.15444690      0.01287058      0.15444690      0.15444690      0.31785951      
8200000         -83731214.8819  -3307002.6115   0.0000          0.0000          0.0000          -80424212.2704  -65118004.0225  2578.3080       4965.2956       1427.0293       0.05155788      0.07733681      0.07733681      0.15467363      0.01288947      0.15467363      0.15467363      0.31685814      
8300000         -83735637.0892  -3315525.7782   0.0000          0.0000          0.0000          -80420111.3110  -65113844.7781  2523.3286       4966.2353       1427.5273       0.05154812      0.07732219      0.07732219      0.15464437      0.01288703      0.15464437      0.15464437      0.31698736      
8400000         -83764893.9843  -3331180.0657   0.0000          0.0000          0.0000          -80433713.9187  -65127483.3892  2585.7931       4973.7575       1431.5135       0.05147016      0.07720525      0.07720525      0.15441049      0.01286754      0.15441049      0.15441049      0.31802033      
8500000         -83758908.5888  -3333925.2301   0.0000          0.0000          0.0000          -80424983.3586  -65118867.8442  2712.7155       4977.1425       1433.3073       0.05143515      0.07715272      0.07715272      0.15430545      0.01285879      0.15430545      0.15430545      0.31848428      
8600000         -83749020.6886  -3317142.4470   0.0000          0.0000          0.0000          -80431878.2416  -65125765.1419  2703.6804       4973.8876       1431.5824       0.05146880      0.07720320      0.07720320      0.15440641      0.01286720      0.15440641      0.15440641      0.31803837      
8700000         -83743357.2958  -3310843.5234   0.0000          0.0000          0.0000          -80432513.7724  -65126427.1405  2726.4115       4972.8253       1431.0195       0.05147980      0.07721970      0.07721970      0.15443940      0.01286995      0.15443940      0.15443940      0.31789266      
8800000         -83749484.3083  -3329878.0308   0.0000          0.0000          0.0000          -80419606.2775  -65113463.9024  2681.9356       4976.0284       1432.7169       0.05144668      0.07717002      0.07717002      0.15434004      0.01286167      0.15434004      0.15434004      0.31833150      
8900000         -83797092.7130  -3367524.8142   0.0000          0.0000          0.0000          -80429567.8988  -65123411.9985  2700.9652       4985.2829       1437.6212       0.05135117      0.07702675      0.07702675      0.15405350      0.01283779      0.15405350      0.15405350      0.31959703      
9000000         -83803342.2354  -3376551.7276   0.0000          0.0000          0.0000          -80426790.5078  -65120571.4990  2639.8588       4985.8520       1437.9228       0.05134529      0.07701794      0.07701794      0.15403588      0.01283632      0.15403588      0.15403588      0.31967487      
9100000         -83797479.6622  -3369008.8223   0.0000          0.0000          0.0000          -80428470.8399  -65122226.3854  2600.6640       4981.9435       1435.8515       0.05138560      0.07707840      0.07707840      0.15415680      0.01284640      0.15415680      0.15415680      0.31914081      
9200000         -83789926.4903  -3361025.6229   0.0000          0.0000          0.0000          -80428900.8673  -65122633.7228  2567.3380       4978.9199       1434.2492       0.05141679      0.07712519      0.07712519      0.15425037      0.01285420      0.15425037      0.15425037      0.31872752      
9300000         -83790715.9437  -3360483.8041   0.0000          0.0000          0.0000          -80430232.1395  -65123893.6277  2488.6092       4976.8273       1433.1403       0.05143841      0.07715761      0.07715761      0.15431522      0.01285960      0.15431522      0.15431522      0.31844111      
9400000         -83786090.8593  -3360883.4271   0.0000          0.0000          0.0000          -80425207.4323  -65118878.9075  2505.0413       4978.6594       1434.1112       0.05141948      0.07712922      0.07712922      0.15425843      0.01285487      0.15425843      0.15425843      0.31869193      
9500000         -83759182.3739  -3327525.0488   0.0000          0.0000          0.0000          -80431657.3251  -65125384.8316  2548.3578       4975.0449       1432.1958       0.05145683      0.07718525      0.07718525      0.15437050      0.01286421      0.15437050      0.15437050      0.31819696      
9600000         -83782449.1481  -3342597.4399   0.0000          0.0000          0.0000          -80439851.7082  -65133650.0214  2633.2317       4979.0439       1434.3149       0.05141552      0.07712328      0.07712328      0.15424655      0.01285388      0.15424655      0.15424655      0.31874439      
9700000         -83754684.5930  -3325254.4215   0.0000          0.0000          0.0000          -80429430.1715  -65123450.9414  2840.8500       4974.8257       1432.0796       0.05145911      0.07718867      0.07718867      0.15437733      0.01286478      0.15437733      0.15437733      0.31816678      
9800000         -83774100.7537  -3341132.7926   0.0000          0.0000          0.0000          -80432967.9611  -65126922.4659  2787.4886       4978.4939       1434.0235       0.05142121      0.07713182      0.07713182      0.15426363      0.01285530      0.15426363      0.15426363      0.31866896      
9900000         -83743728.0931  -3318632.9532   0.0000          0.0000          0.0000          -80425095.1399  -65118991.4194  2691.9694       4967.8922       1428.4053       0.05153096      0.07729644      0.07729644      0.15459287      0.01288274      0.15459287      0.15459287      0.31721481      
10000000        -83744205.8891  -3320999.6733   0.0000          0.0000          0.0000          -80423206.2157  -65117166.0905  2771.2920       4972.3630       1430.7745       0.05148461      0.07722692      0.07722692      0.15445383      0.01287115      0.15445383      0.15445383      0.31782890      
10100000        -83747338.2733  -3326947.3718   0.0000          0.0000          0.0000          -80420390.9015  -65114429.0244  2853.9818       4973.6257       1431.4437       0.05147153      0.07720730      0.07720730      0.15441460      0.01286788      0.15441460      0.15441460      0.31800217      
10200000        -83746555.2613  -3322617.1700   0.0000          0.0000          0.0000          -80423938.0913  -65117812.3401  2695.3583       4975.1183       1432.2346       0.05145616      0.07718423      0.07718423      0.15436847      0.01286404      0.15436847      0.15436847      0.31820593      
10300000        -83760281.2193  -3337041.3115   0.0000          0.0000          0.0000          -80423239.9078  -65117194.8196  2790.0823       4979.1155       1434.3529       0.05141480      0.07712220      0.07712220      0.15424440      0.01285370      0.15424440      0.15424440      0.31875391      
10400000        -83785949.2077  -3363877.2234   0.0000          0.0000          0.0000          -80422071.9844  -65115988.4065  2774.8440       4985.7253       1437.8556       0.05134662      0.07701992      0.07701992      0.15403985      0.01283665      0.15403985      0.15403985      0.31965734      
10500000        -83813538.2580  -3359778.3667   0.0000          0.0000          0.0000          -80453759.8912  -65147711.6007  2807.0812       4984.8583       1437.3961       0.05135554      0.07703332      0.07703332      0.15406663      0.01283889      0.15406663      0.15406663      0.31953905      
10600000        -83815996.7528  -3371018.3749   0.0000          0.0000          0.0000          -80444978.3779  -65138907.8603  2792.6183       4987.0654       1438.5658       0.05133280      0.07699920      0.07699920      0.15399841      0.01283320      0.15399841      0.15399841      0.31984037      
10700000        -83801973.2508  -3369476.3393   0.0000          0.0000          0.0000          -80432496.9115  -65126451.6560  2803.2884       4982.9173       1436.3675       0.05137555      0.07706332      0.07706332      0.15412664      0.01284389      0.15412664      0.15412664      0.31927401      
10800000        -83773021.3448  -3343975.4531   0.0000          0.0000          0.0000          -80429045.8917  -65122942.7146  2722.3624       4976.3777       1432.9020       0.05144305      0.07716458      0.07716458      0.15432916      0.01286076      0.15432916      0.15432916      0.31837956      
10900000        -83798718.0371  -3368935.0510   0.0000          0.0000          0.0000          -80429782.9861  -65123691.6860  2765.1673       4985.1697       1437.5612       0.05135236      0.07702853      0.07702853      0.15405707      0.01283809      0.15405707      0.15405707      0.31958129      
11000000        -83797511.6617  -3367927.5145   0.0000          0.0000          0.0000          -80429584.1472  -65123542.3958  2805.3773       4982.5149       1436.1543       0.05137974      0.07706960      0.07706960      0.15413921      0.01284493      0.15413921      0.15413921      0.31921850      
11100000        -83795923.5713  -3359706.5909   0.0000          0.0000          0.0000          -80436216.9804  -65130171.4593  2806.8513       4984.0056       1436.9443       0.05136434      0.07704650      0.07704650      0.15409301      0.01284108      0.15409301      0.15409301      0.31942256      
11200000        -83765745.0979  -3344287.0946   0.0000          0.0000          0.0000          -80421458.0033  -65115447.1903  2830.9996       4981.0037       1435.3535       0.05139528      0.07709292      0.07709292      0.15418584      0.01284882      0.15418584      0.15418584      0.31901255      
11300000        -83763192.3597  -3342041.8961   0.0000          0.0000          0.0000          -80421150.4636  -65115231.4259  2905.2044       4976.0089       1432.7066       0.05144687      0.07717031      0.07717031      0.15434062      0.01286172      0.15434062      0.15434062      0.31832894      
11400000        -83796015.5083  -3371638.9758   0.0000          0.0000          0.0000          -80424376.5325  -65118390.6465  2869.8109       4984.9507       1437.4451       0.05135458      0.07703187      0.07703187      0.15406375      0.01283865      0.15406375      0.15406375      0.31955178      
11500000        -83775115.7528  -3354806.5145   0.0000          0.0000          0.0000          -80420309.2383  -65114276.3623  2817.3726       4983.4019       1436.6244       0.05137055      0.07705582      0.07705582      0.15411164      0.01284264      0.15411164      0.15411164      0.31934025      
