208 8 0 0 0 0 0 0 0 0.0014442 51.6646 51.6646 51.6646
256         384         384         768         64          768         768         79          -117354.90376547675      
256         384         384         768         64          768         768         95          -144777.56551794425      
256         384         384         768         64          768         768         105         -162900.56223734349      
256         384         384         768         64          768         768         99          -160689.07864623435      
256         384         384         768         64          768         768         114         -179478.45587973131      
256         384         384         768         64          768         768         127         -205996.97325227421      
256         384         384         768         64          768         768         126         -206089.37084285278      
256         384         384         768         64          768         768         126         -209931.51826419504      
256         384         384         768         64          768         768         134         -219912.87828393761      
256         384         384         768         64          768         768         151         -240635.41402181445      
256         384         384         768         64          768         768         150         -245235.59206108798      
256         384         384         768         64          768         768         159         -263646.32805168314      
256         384         384         768         64          768         768         159         -260660.20430517275      
256         384         384         768         64          768         768         154         -253324.62154505868      
256         384         384         768         64          768         768         156         -251254.29637493042      
256         384         384         768         64          768         768         150         -247583.7536198895       
256         384         384         768         64          768         768         162         -265666.7116644982       
256         384         384         768         64          768         768         164         -271316.59450276307      
256         384         384         768         64          768         768         159         -268642.36600044672      
256         384         384         768         64          768         768         151         -252198.35841669489      
256         384         384         768         64          768         768         157         -259212.06459854983      
256         384         384         768         64          768         768         162         -269242.89166857128      
256         384         384         768         64          768         768         154         -254609.22803498787      
256         384         384         768         64          768         768         153         -249202.33875127253      
256         384         384         768         64          768         768         153         -250869.43579838431      
256         384         384         768         64          768         768         160         -264116.48846609198      
256         384         384         768         64          768         768         170         -278147.01343264326      
256         384         384         768         64          768         768         153         -256111.02248745365      
256         384         384         768         64          768         768         156         -256494.69618910135      
256         384         384         768         64          768         768         154         -255373.31792769831      
256         384         384         768         64          768         768         159         -263139.15179643565      
256         384         384         768         64          768         768         161         -263688.57871342433      
256         384         384         768         64          768         768         148         -246527.79812255586      
256         384         384         768         64          768         768         152         -253661.13283073722      
256         384         384         768         64          768         768         151         -253630.70203114994      
256         384         384         768         64          768         768         155         -259439.38331835074      
256         384         384         768         64          768         768         144         -240981.14006399471      
256         384         384         768         64          768         768         150         -245929.98749983503      
256         384         384         768         64          768         768         138         -227259.67601144811      
256         384         384         768         64          768         768         132         -221963.43772351489      
256         384         384         768         64          768         768         139         -233602.3734410184       
256         384         384         768         64          768         768         146         -247350.72506795253      
256         384         384         768         64          768         768         150         -256258.75327642792      
256         384         384         768         64          768         768         163         -275489.93836420443      
256         384         384         768         64          768         768         150         -256985.04955766851      
256         384         384         768         64          768         768         160         -274285.4956208631       
256         384         384         768         64          768         768         158         -269795.25598617457      
256         384         384         768         64          768         768         158         -265603.58995152224      
256         384         384         768         64          768         768         164         -270735.88931906555      
256         384         384         768         64          768         768         163         -269754.36673747329      
256         384         384         768         64          768         768         170         -281576.78773120401      
256         384         384         768         64          768         768         155         -266435.80016737041      
256         384         384         768         64          768         768         154         -260681.11461222253      
256         384         384         768         64          768         768         150         -253648.68190720864      
256         384         384         768         64          768         768         154         -255366.0297047497       
256         384         384         768         64          768         768         143         -232552.80805239751      
256         384         384         768         64          768         768         143         -235782.42383392187      
256         384         384         768         64          768         768         135         -223003.93991411457      
256         384         384         768         64          768         768         136         -222156.46824080293      
256         384         384         768         64          768         768         134         -226593.36374746403      
256         384         384         768         64          768         768         144         -243211.80970067656      
256         384         384         768         64          768         768         155         -259584.76883149505      
256         384         384         768         64          768         768         168         -275228.9761619654       
256         384         384         768         64          768         768         144         -238516.08340341304      
256         384         384         768         64          768         768         159         -262270.32806385163      
256         384         384         768         64          768         768         156         -261489.51551305232      
256         384         384         768         64          768         768         155         -256888.72175595857      
256         384         384         768         64          768         768         144         -243796.0416025818       
256         384         384         768         64          768         768         149         -247813.95698636791      
256         384         384         768         64          768         768         170         -279478.85045314522      
256         384         384         768         64          768         768         155         -260700.22294881346      
256         384         384         768         64          768         768         156         -258832.88758031125      
256         384         384         768         64          768         768         159         -266537.11212315486      
256         384         384         768         64          768         768         151         -251051.38132865744      
256         384         384         768         64          768         768         160         -267962.08845555171      
256         384         384         768         64          768         768         159         -268144.22208510648      
256         384         384         768         64          768         768         148         -252500.70087865167      
256         384         384         768         64          768         768         147         -243553.07064627146      
256         384         384         768         64          768         768         161         -267854.35263996193      
256         384         384         768         64          768         768         152         -256695.72866720348      
256         384         384         768         64          768         768         157         -263136.45981826651      
256         384         384         768         64          768         768         171         -280349.67634666862      
256         384         384         768         64          768         768         165         -269299.16678443499      
256         384         384         768         64          768         768         150         -249510.11750580522      
256         384         384         768         64          768         768         169         -278467.87339701067      
256         384         384         768         64          768         768         157         -255825.564582074        
256         384         384         768         64          768         768         142         -238168.68723204653      
256         384         384         768         64          768         768         134         -222313.07883177215      
256         384         384         768         64          768         768         145         -238776.53828124999      
256         384         384         768         64          768         768         153         -255150.88731625039      
256         384         384         768         64          768         768         156         -263770.73347996303      
256         384         384         768         64          768         768         162         -274701.76025658241      
256         384         384         768         64          768         768         177         -293897.12830584176      
256         384         384         768         64          768         768         169         -276882.83031341888      
256         384         384         768         64          768         768         160         -270060.1274429218       
256         384         384         768         64          768         768         166         -278678.88942575856      
256         384         384         768         64          768         768         163         -274575.50724159321      
256         384         384         768         64          768         768         168         -277745.30967537902      
256         384         384         768         64          768         768         150         -248473.82920888334      
